apple_label,semi_major_axis,semi_minor_axis,xc,yc,theta,area,perimeter,eccentricity,volume
1a.jpg,382.6,325.89,808.68,1460.16,2.02,391706.02,2229.34,0.52,80
1b.jpg,399.04,363.09,720.77,1344.52,2.28,455177.67,2395.63,0.41,80
3a.jpg,420.33,404.27,829.28,1584.75,0.77,533844.4,2590.81,0.27,130
3b.jpg,429.52,410.53,944.84,1594.39,2.91,553959.56,2639.43,0.29,130
3c.jpg,416.05,396.16,959.69,1544.08,0.71,517808.35,2552.02,0.31,130
3d.jpg,455.51,398.93,922.37,1785.94,0.38,570875.13,2687.24,0.48,130
3e.jpg,422.01,412.7,854.55,1821.73,1.56,547149.01,2622.4,0.21,130
3f.jpg,418.95,402.53,859.57,1743.29,2.32,529793.97,2581.0,0.28,130
3g.jpg,431.45,411.78,686.82,1751.74,0.77,558149.98,2649.46,0.3,130
3h.jpg,457.89,410.95,709.66,1729.87,0.82,591163.45,2731.56,0.44,130
3i.jpg,447.41,420.43,798.97,1750.07,0.04,590935.52,2727.03,0.34,130
4a.jpg,497.02,481.51,861.84,1593.45,3.09,751857.67,3074.36,0.25,200
4b.jpg,510.82,476.55,833.11,1609.27,3.09,764763.74,3102.85,0.36,200
4c.jpg,503.66,488.2,782.37,1580.88,0.09,772488.55,3116.23,0.25,200
4d.jpg,501.99,482.48,1003.56,1590.56,0.03,760907.05,3093.13,0.28,200
4e.jpg,493.72,470.9,911.23,1578.4,0.54,730384.81,3030.84,0.3,200
4f.jpg,497.39,469.69,950.02,1582.58,0.69,733932.02,3038.79,0.33,200
5a.jpg,508.31,467.79,908.86,1592.12,2.55,747016.35,3067.83,0.39,250
5b.jpg,517.32,464.36,967.16,1650.12,2.89,754681.6,3086.28,0.44,250
5c.jpg,519.61,469.96,799.64,1643.0,3.13,767174.29,3110.8,0.43,250
5d.jpg,510.29,480.58,922.73,1592.71,0.29,770440.34,3113.63,0.34,250
5e.jpg,515.44,476.51,964.99,1666.59,0.5,771622.48,3117.52,0.38,250
5f.jpg,495.78,469.44,836.58,1579.6,0.58,731176.94,3032.91,0.32,250
5g.jpg,501.79,481.97,850.82,1617.69,2.47,759786.28,3090.89,0.28,250
5h.jpg,490.64,459.62,932.28,1538.61,2.64,708457.02,2986.13,0.35,250
5i.jpg,506.03,475.53,986.28,1441.26,1.27,755960.18,3084.39,0.34,250
6a.jpg,577.33,524.1,854.53,1661.88,1.78,950576.41,3462.26,0.42,240
6b.jpg,578.16,523.11,837.58,1736.6,1.96,950143.08,3461.9,0.43,240
6c.jpg,596.89,547.4,921.26,1796.08,1.87,1026484.08,3596.59,0.4,240
6d.jpg,591.08,564.21,881.13,1850.47,0.03,1047703.97,3629.95,0.3,240
6e.jpg,586.53,540.89,882.37,1694.31,1.03,996663.08,3543.34,0.39,240
6f.jpg,590.22,522.33,856.58,1607.34,1.4,968516.45,3498.43,0.47,240
6g.jpg,562.71,557.4,933.85,1608.61,1.8,985369.77,3518.94,0.14,240
6h.jpg,586.02,576.03,866.35,1508.15,2.12,1060493.69,3650.76,0.18,240
7a.jpg,556.93,531.55,810.47,1781.7,0.82,930023.29,3420.02,0.3,230
7b.jpg,556.29,512.81,827.72,1760.86,0.44,896204.4,3360.06,0.39,230
7c.jpg,564.96,528.57,749.0,1832.44,2.44,938143.26,3436.37,0.35,230
7d.jpg,552.04,545.04,703.59,1747.19,2.96,945269.45,3446.64,0.16,230
7e.jpg,566.36,529.28,815.36,1804.83,2.32,941728.17,3443.03,0.36,230
7f.jpg,544.45,515.03,682.49,1801.3,3.04,880932.02,3329.1,0.32,230
7g.jpg,565.49,526.84,682.14,1785.61,0.97,935949.72,3432.73,0.36,230
7h.jpg,562.58,540.55,642.93,1835.37,2.6,955369.07,3465.94,0.28,230
7i.jpg,543.13,530.23,782.19,1873.91,2.16,904736.87,3372.2,0.22,230
8a.jpg,422.26,418.09,864.21,1455.07,2.97,554617.54,2640.04,0.14,130
8b.jpg,471.99,420.08,986.76,1621.77,3.13,622888.15,2804.88,0.46,130
8c.jpg,472.31,420.97,985.84,1622.49,3.14,624644.26,2808.66,0.45,130
8d.jpg,458.89,416.39,863.13,1647.55,0.32,600281.63,2751.38,0.42,130
8e.jpg,454.76,423.8,703.37,1633.69,0.29,605481.83,2760.96,0.36,130
8f.jpg,466.98,423.14,767.06,1691.91,0.15,620778.3,2798.1,0.42,130
8g.jpg,467.11,424.44,765.33,1692.58,0.16,622855.81,2802.5,0.42,130
8h.jpg,473.13,424.74,704.37,1672.76,0.25,631315.62,2822.77,0.44,130
8i.jpg,439.46,432.3,884.87,1460.69,1.21,596836.9,2738.76,0.18,130
8j.jpg,471.85,419.07,953.56,1625.81,0.04,621202.92,2801.34,0.46,130
9a.jpg,551.71,484.44,682.83,1890.02,2.77,839662.2,3258.61,0.48,170
9b.jpg,549.69,449.46,584.68,1903.7,2.99,776168.83,3146.82,0.58,170
9c.jpg,532.29,485.93,550.87,1891.36,0.44,812593.42,3200.5,0.41,170
9d.jpg,546.1,474.68,628.6,1818.6,0.53,814368.33,3210.79,0.49,170
9e.jpg,544.33,475.38,544.04,1781.71,0.05,812931.47,3207.18,0.49,170
9g.jpg,539.22,482.15,815.99,1794.81,2.73,816770.9,3211.24,0.45,170
9h.jpg,496.73,465.43,792.09,1650.37,2.41,726322.75,3023.53,0.35,170
9i.jpg,503.95,473.45,813.04,1617.01,0.02,749578.3,3071.36,0.34,170
10a.jpg,534.7,475.43,719.39,1730.65,1.19,798633.39,3176.15,0.46,160
10b.jpg,508.3,484.66,826.31,1697.6,2.05,773941.95,3119.92,0.3,160
10c.jpg,517.4,483.03,728.41,1668.83,1.85,785138.5,3143.86,0.36,160
10d.jpg,526.37,497.04,927.15,1735.28,1.53,821923.6,3215.79,0.33,160
10e.jpg,519.04,505.31,948.89,1724.92,2.31,823969.25,3218.24,0.23,160
10f.jpg,511.18,472.34,902.41,1675.48,0.76,758535.73,3091.01,0.38,160
10g.jpg,520.97,477.8,936.52,1505.56,1.59,782002.15,3139.19,0.4,160
10h.jpg,529.16,496.46,891.71,1531.39,2.85,825320.18,3222.9,0.35,160
10i.jpg,535.39,468.09,826.21,1678.15,1.71,787306.89,3156.05,0.49,160
11a.jpg,576.45,538.42,674.77,1634.5,3.1,975053.59,3503.47,0.36,230
11b.jpg,602.75,529.88,670.49,1672.09,3.1,1003391.5,3561.97,0.48,230
11c.jpg,593.86,543.8,633.44,1645.47,0.15,1014540.11,3575.78,0.4,230
11d.jpg,582.24,529.21,702.49,1637.32,0.43,968005.01,3493.7,0.42,230
11e.jpg,564.0,530.84,688.81,1595.7,0.32,940562.32,3440.31,0.34,230
11f.jpg,564.72,546.07,728.3,1658.77,2.79,968794.42,3489.9,0.25,230
11g.jpg,545.48,530.18,732.92,1630.01,0.03,908557.37,3379.46,0.24,230
11h.jpg,562.26,542.49,816.97,1507.29,1.17,958241.06,3470.94,0.26,230
12a.jpg,440.86,424.07,920.04,1608.83,0.47,587336.54,2717.51,0.27,100
12b.jpg,438.3,425.44,916.07,1611.98,0.52,585812.65,2713.67,0.24,100
12c.jpg,451.36,428.12,682.72,1588.84,1.14,607073.89,2763.46,0.32,100
12d.jpg,461.94,422.42,988.47,1580.01,2.62,613036.5,2779.71,0.4,100
12e.jpg,462.2,408.52,947.91,1599.37,3.04,593186.93,2738.04,0.47,100
12f.jpg,455.66,414.9,837.27,1551.93,0.69,593924.24,2736.43,0.41,100
12g.jpg,460.6,412.99,925.32,1522.85,0.77,597607.22,2746.51,0.44,100
12h.jpg,442.72,403.08,975.98,1509.6,1.83,560625.07,2658.63,0.41,100
12i.jpg,448.05,412.83,1000.95,1552.96,2.25,581104.9,2705.69,0.39,100
13a.jpg,502.36,442.18,630.66,1425.54,2.97,697852.51,2970.37,0.47,140
13b.jpg,513.61,452.09,582.63,1454.67,2.93,729482.0,3036.94,0.47,140
13c.jpg,501.22,460.89,665.66,1472.07,0.32,725725.3,3023.87,0.39,140
13d.jpg,492.04,451.45,711.96,1533.37,0.2,697856.95,2965.45,0.4,140
13e.jpg,494.85,443.49,694.42,1522.24,0.24,689451.74,2950.08,0.44,140
13f.jpg,494.8,474.76,664.06,1538.0,3.06,737986.98,3046.27,0.28,140
13g.jpg,500.68,442.65,735.54,1523.65,2.82,696250.83,2966.35,0.47,140
13h.jpg,479.59,446.14,751.73,1592.88,1.26,672190.49,2909.22,0.37,140
13i.jpg,458.47,438.48,775.69,1551.97,3.12,631554.03,2818.2,0.29,140
14a.jpg,437.62,417.22,816.16,1402.08,2.33,573601.09,2685.94,0.3,80
14b.jpg,432.72,406.07,953.55,1417.77,2.41,552027.46,2635.81,0.35,80
14c.jpg,432.24,418.04,822.3,1399.62,2.65,567664.04,2671.42,0.25,80
14d.jpg,438.32,421.46,899.27,1422.32,0.13,580366.09,2701.35,0.27,80
14e.jpg,434.47,416.07,854.07,1388.37,0.57,567909.08,2672.37,0.29,80
14f.jpg,440.86,418.38,918.85,1295.59,1.42,579464.77,2699.86,0.32,80
14g.jpg,435.5,427.37,899.48,1392.2,0.24,584706.08,2710.83,0.19,80
14h.jpg,433.68,416.35,681.83,1459.24,0.32,567251.95,2670.72,0.28,80
14i.jpg,435.32,417.69,698.5,1481.58,3.06,571230.18,2680.09,0.28,80
15a.jpg,583.12,534.56,711.04,1359.19,0.4,979272.72,3512.95,0.4,210
15b.jpg,573.33,550.36,765.94,1364.68,0.43,991280.27,3530.52,0.28,210
15c.jpg,582.23,518.08,827.15,1357.16,0.02,947643.7,3459.68,0.46,210
15d.jpg,579.42,546.83,686.84,1404.36,2.97,995385.7,3538.94,0.33,210
15e.jpg,579.62,541.9,937.01,1380.05,0.12,986770.0,3524.37,0.35,210
15f.jpg,597.11,516.43,851.89,1420.23,0.06,968746.48,3502.86,0.5,210
15g.jpg,557.95,519.66,790.98,1435.06,1.92,910887.96,3386.48,0.36,210
15h.jpg,562.39,533.43,882.17,1387.04,1.07,942465.74,3443.22,0.32,210
16a.jpg,473.65,469.23,710.16,1387.15,2.46,698210.42,2962.14,0.14,180
16b.jpg,478.94,469.11,625.07,1275.19,2.07,705849.07,2978.49,0.2,180
16c.jpg,481.43,447.27,649.41,1244.07,2.86,676475.12,2918.58,0.37,180
16d.jpg,482.06,446.57,708.38,1312.91,2.99,676309.63,2918.46,0.38,180
16e.jpg,497.21,476.89,573.08,1320.67,1.06,744911.78,3060.55,0.28,180
16f.jpg,486.87,469.9,636.66,1366.47,0.73,718723.38,3006.0,0.26,180
16g.jpg,474.33,464.14,704.7,1335.8,1.43,691631.86,2948.36,0.21,180
16h.jpg,476.16,469.97,678.37,1290.42,2.45,703034.06,2972.4,0.16,180
16i.jpg,483.45,457.63,704.4,1353.27,1.64,695049.97,2957.05,0.32,180
16j.jpg,484.05,468.93,781.59,1404.45,1.8,713105.54,2994.08,0.25,180
16k.jpg,503.74,466.03,703.29,1397.9,2.08,737515.44,3047.78,0.38,180
16l.jpg,472.98,448.36,776.73,1418.19,0.92,666229.82,2895.01,0.32,180
17a.jpg,534.59,472.67,707.15,1195.04,3.07,793826.17,3167.38,0.47,140
17b.jpg,541.97,466.58,649.41,1217.91,3.0,794409.23,3172.86,0.51,140
17c.jpg,543.47,470.04,593.84,1191.56,3.01,802533.89,3188.22,0.5,140
17d.jpg,540.58,463.61,713.41,1274.84,0.19,787342.04,3159.4,0.51,140
17e.jpg,522.65,472.44,713.97,1287.39,0.33,775724.21,3128.16,0.43,140
17f.jpg,514.51,472.58,819.83,1321.88,0.41,763863.63,3102.42,0.4,140
17g.jpg,528.07,471.66,762.35,1330.95,0.11,782472.48,3143.24,0.45,140
17h.jpg,530.6,467.47,882.95,1402.55,3.11,779231.23,3138.65,0.47,140
17i.jpg,502.84,487.38,719.94,1447.54,2.68,769921.45,3111.05,0.25,140
17j.jpg,482.51,454.63,811.4,1322.56,1.37,689160.24,2944.78,0.34,140
18a.jpg,466.84,441.57,756.0,1122.75,1.47,647612.16,2854.4,0.32,120
18b.jpg,474.11,429.8,710.67,1288.12,2.61,640158.9,2841.4,0.42,120
18c.jpg,479.67,429.99,894.56,1247.18,2.63,647972.25,2859.93,0.44,120
18d.jpg,489.91,451.78,683.65,1310.68,2.95,695325.95,2959.6,0.39,120
18e.jpg,480.05,450.2,750.47,1317.2,3.09,678961.22,2923.23,0.35,120
18f.jpg,476.13,454.84,938.27,1283.36,0.12,680344.5,2925.09,0.3,120
18g.jpg,477.42,425.88,826.08,1245.7,0.65,638760.5,2840.11,0.45,120
18h.jpg,482.65,460.59,807.06,1262.46,0.28,698380.45,2963.67,0.3,120
18i.jpg,475.56,454.72,1033.71,1334.35,3.08,679366.57,2922.94,0.29,120
18j.jpg,461.54,428.01,874.88,1247.83,0.71,620599.69,2795.59,0.37,120
19a.jpg,489.11,464.12,1014.78,1240.8,3.09,713162.68,2995.18,0.32,170
19b.jpg,483.54,471.94,876.44,1157.35,3.12,716911.09,3001.83,0.22,170
19c.jpg,484.66,482.98,964.71,1177.51,1.52,735388.87,3039.94,0.08,170
19d.jpg,488.47,483.95,1050.39,1245.78,1.71,742650.98,3054.95,0.14,170
19e.jpg,488.5,477.5,544.64,1262.16,1.45,732806.89,3034.88,0.21,170
19f.jpg,488.47,477.56,544.76,1262.13,1.45,732854.18,3034.98,0.21,170
19g.jpg,488.32,477.22,683.67,1274.96,1.92,732116.51,3033.46,0.21,170
19h.jpg,485.59,457.4,692.88,1311.35,3.1,697787.05,2963.18,0.34,170
19i.jpg,487.45,447.13,691.48,1238.76,2.2,684724.76,2937.44,0.4,170
19j.jpg,496.31,460.76,750.45,1248.39,1.47,718420.77,3007.77,0.37,170
20a.jpg,472.18,428.8,832.82,1249.88,3.14,636090.88,2832.18,0.42,120
20b.jpg,469.57,435.26,682.49,1301.78,0.28,642092.18,2843.62,0.38,120
20c.jpg,471.26,422.51,966.77,1321.56,3.01,625527.57,2809.95,0.44,120
20d.jpg,482.52,412.32,812.35,1258.02,0.14,625030.71,2815.55,0.52,120
20e.jpg,480.48,425.55,787.22,1250.38,0.11,642353.3,2848.99,0.46,120
20f.jpg,470.55,423.38,937.53,1241.44,0.13,625872.08,2810.32,0.44,120
20g.jpg,459.97,416.19,954.07,1220.84,3.05,601414.11,2754.26,0.43,120
20h.jpg,448.27,425.36,880.81,1312.11,2.44,599026.25,2745.06,0.32,120
20i.jpg,437.55,424.03,908.14,1212.46,0.88,582876.03,2706.91,0.25,120
20j.jpg,438.34,426.25,950.76,1072.65,1.23,586972.13,2716.3,0.23,120
20k.jpg,441.7,435.22,815.57,1177.91,1.7,603929.01,2754.96,0.17,120
21a.jpg,535.22,448.4,952.94,1287.72,1.09,753951.55,3096.14,0.55,160
21b.jpg,540.96,476.08,877.52,1186.09,0.25,809096.91,3198.4,0.47,160
21c.jpg,526.93,468.89,883.0,1266.26,2.15,776192.66,3131.1,0.46,160
21d.jpg,549.05,451.47,1030.29,1366.84,2.01,778743.26,3150.72,0.57,160
21e.jpg,516.28,479.13,853.47,1428.55,0.65,777119.54,3128.26,0.37,160
21f.jpg,515.27,478.89,854.97,1430.54,0.63,775204.1,3124.28,0.37,160
21g.jpg,542.9,456.96,893.21,1399.1,1.46,779379.81,3146.96,0.54,160
21h.jpg,532.91,449.32,1092.6,1329.88,1.35,752243.72,3091.36,0.54,160
21i.jpg,526.46,474.19,961.64,1127.47,0.61,784268.13,3145.77,0.43,160
21j.jpg,533.6,481.35,886.19,1239.08,2.23,806904.76,3190.66,0.43,160
21k.jpg,525.58,468.97,980.87,1297.51,1.46,774343.05,3127.0,0.45,160
21l.jpg,536.24,488.9,766.8,1063.65,2.23,823632.86,3222.31,0.41,160
21m.jpg,531.14,454.17,964.14,1114.55,1.23,757834.83,3100.16,0.52,160
21n.jpg,496.28,488.56,831.64,1076.07,1.58,761722.7,3094.02,0.18,160
21o.jpg,553.11,461.07,861.79,1220.47,2.2,801184.73,3192.72,0.55,160
21p.jpg,549.17,461.68,1007.84,1254.15,2.11,796521.09,3181.62,0.54,160
21q.jpg,513.15,484.73,830.25,1304.57,0.94,781431.98,3135.56,0.33,160
21r.jpg,546.04,476.06,783.68,1269.35,1.49,816645.25,3214.78,0.49,160
21s.jpg,547.08,477.21,782.33,1269.14,1.49,820171.35,3221.63,0.49,160
21t.jpg,529.31,464.26,1059.27,1195.42,1.44,771999.3,3124.72,0.48,160
21u.jpg,540.96,483.68,900.0,1326.56,0.59,822005.4,3221.52,0.45,160
22a.jpg,428.7,411.68,761.99,1397.58,1.89,554454.7,2640.41,0.28,120
22b.jpg,442.98,413.51,910.88,1226.71,2.49,575464.88,2691.54,0.36,120
22c.jpg,429.13,408.86,893.74,1288.25,2.07,551216.38,2633.03,0.3,120
22d.jpg,442.95,419.98,776.7,1393.37,0.02,584431.68,2711.46,0.32,120
22e.jpg,450.61,416.93,825.52,1372.47,0.09,590223.89,2726.49,0.38,120
22f.jpg,438.53,415.76,855.17,1328.13,0.53,572791.08,2684.32,0.32,120
22g.jpg,438.76,399.51,814.61,1292.69,1.08,550693.58,2634.96,0.41,120
22h.jpg,432.09,425.23,906.95,1305.28,0.83,577232.4,2693.4,0.18,120
22i.jpg,431.29,424.43,879.73,1283.48,0.87,575077.52,2688.37,0.18,120
22j.jpg,429.04,421.32,902.1,1144.84,0.57,567890.01,2671.55,0.19,120
22k.jpg,426.1,421.34,850.09,1143.67,0.73,564027.75,2662.35,0.15,120
23a.jpg,494.42,439.55,869.7,1401.84,2.04,682745.49,2936.7,0.46,160
23b.jpg,509.3,436.74,816.85,1204.98,2.4,698786.98,2976.44,0.51,160
23c.jpg,499.76,458.19,761.52,1206.92,1.98,719383.93,3010.92,0.4,160
23d.jpg,502.52,469.46,798.32,1185.58,1.19,741143.28,3054.45,0.36,160
23e.jpg,483.16,454.04,769.25,1452.94,1.04,689194.88,2945.04,0.34,160
23f.jpg,503.13,428.89,727.33,1342.66,1.35,677923.24,2932.69,0.52,160
23g.jpg,500.83,474.13,811.33,1276.19,1.73,746000.62,3063.51,0.32,160
23h.jpg,514.78,482.91,823.44,1184.52,0.2,780972.43,3135.13,0.35,160
23i.jpg,487.71,456.74,737.89,1297.73,3.05,699809.29,2967.87,0.35,160
24a.jpg,481.97,447.27,871.84,1166.76,2.92,677234.27,2920.31,0.37,150
24b.jpg,486.95,405.25,770.67,1151.42,2.68,619953.56,2808.82,0.55,150
24c.jpg,476.23,425.89,769.19,1197.22,3.04,637176.29,2836.29,0.45,150
24d.jpg,481.63,444.58,796.28,1208.74,0.35,672693.73,2910.95,0.38,150
24e.jpg,488.4,421.24,982.01,1188.53,0.9,646332.27,2861.61,0.51,150
24f.jpg,477.39,423.15,823.3,1064.29,0.47,634626.13,2831.7,0.46,150
24g.jpg,477.59,448.58,859.8,1086.64,2.79,673053.27,2910.38,0.34,150
24h.jpg,488.67,441.19,949.35,1109.45,2.46,677322.95,2923.16,0.43,150
24i.jpg,457.45,424.97,982.97,995.68,2.73,610729.39,2773.13,0.37,150
24j.jpg,466.32,444.08,969.17,1327.66,0.84,650571.0,2860.53,0.31,150
25a.jpg,496.89,471.75,723.88,1172.37,0.43,736412.14,3043.58,0.31,110
25b.jpg,482.01,464.82,830.8,1035.87,1.21,703874.16,2974.81,0.26,110
25c.jpg,487.04,463.29,851.14,1012.22,2.64,708862.31,2986.0,0.31,110
25d.jpg,521.21,451.47,737.74,1092.91,2.25,739245.32,3059.68,0.5,110
25e.jpg,505.91,464.79,894.57,1161.91,2.84,738722.93,3050.92,0.39,110
25f.jpg,505.37,464.34,778.18,1133.66,0.56,737212.82,3047.79,0.39,110
25g.jpg,519.2,454.66,886.04,1036.92,0.93,741611.18,3062.85,0.48,110
25h.jpg,504.6,463.09,924.74,1084.12,1.69,734115.62,3041.49,0.4,110
25i.jpg,485.51,453.58,853.12,1199.66,0.02,691835.64,2951.09,0.36,110
26a.jpg,434.14,416.7,945.38,1256.74,1.15,568341.97,2673.29,0.28,110
26b.jpg,421.72,415.26,852.01,1244.49,2.96,550176.65,2629.51,0.17,110
26c.jpg,437.1,421.39,820.98,1253.34,2.66,578648.53,2697.25,0.27,110
26d.jpg,436.62,420.01,873.99,1239.71,3.03,576116.43,2691.43,0.27,110
26e.jpg,439.6,407.92,780.51,1213.88,3.05,563362.95,2663.51,0.37,110
26f.jpg,440.75,408.25,780.93,1212.47,3.09,565291.55,2668.2,0.38,110
26g.jpg,431.5,430.3,688.79,1137.09,0.46,583314.12,2707.43,0.07,110
26h.jpg,431.32,415.67,784.95,1119.71,1.27,563243.33,2661.12,0.27,110
26i.jpg,424.33,419.67,725.23,1131.18,2.37,559443.89,2651.51,0.15,110
26j.jpg,431.91,424.92,690.89,1078.09,2.71,576570.34,2691.86,0.18,110
26k.jpg,433.84,427.48,650.13,1073.54,2.32,582629.73,2705.95,0.17,110
26l.jpg,420.61,404.09,742.2,1155.06,0.95,533956.76,2591.13,0.28,110
26m.jpg,430.07,414.64,780.5,1038.87,0.17,560232.09,2653.98,0.27,110
27a.jpg,529.38,492.09,970.43,1460.69,1.85,818398.7,3210.12,0.37,220
27b.jpg,546.69,506.39,828.19,1431.03,1.95,869698.52,3309.53,0.38,220
27c.jpg,524.5,507.1,1011.76,1490.9,1.97,835589.81,3241.11,0.26,220
27d.jpg,532.58,520.5,986.46,1485.23,1.56,870889.55,3308.49,0.21,220
27e.jpg,538.62,495.52,1040.51,1441.36,1.5,838481.39,3250.26,0.39,220
27f.jpg,541.66,485.68,1035.04,1383.76,1.55,826471.4,3229.88,0.44,220
27g.jpg,518.59,484.23,1092.97,1385.65,1.74,788913.19,3151.39,0.36,220
27h.jpg,522.7,505.03,1059.86,1347.34,2.22,829317.29,3228.95,0.26,220
27i.jpg,548.09,522.59,1177.36,1343.46,1.55,899831.64,3364.11,0.3,220
28a.jpg,494.98,447.18,743.97,1267.7,0.77,695373.97,2961.78,0.43,130
28b.jpg,491.71,483.79,841.22,1333.66,1.76,747345.98,3064.69,0.18,130
28c.jpg,503.96,470.96,872.56,1294.94,0.1,745651.68,3063.7,0.36,130
28d.jpg,500.63,463.57,773.01,1348.41,2.94,729090.58,3030.24,0.38,130
28e.jpg,488.07,481.15,794.12,1288.42,1.14,737748.11,3044.92,0.17,130
28f.jpg,492.19,474.68,955.6,1312.19,1.37,733978.77,3037.76,0.26,130
28g.jpg,482.61,452.05,808.84,1354.06,0.57,685371.88,2937.08,0.35,130
28h.jpg,487.37,447.54,910.03,1401.61,1.38,685240.09,2938.45,0.4,130
28i.jpg,498.17,469.6,952.05,1270.73,1.9,734940.08,3040.99,0.33,130
29a.jpg,493.94,457.27,503.0,1488.59,0.3,709570.38,2989.42,0.38,150
29b.jpg,483.44,456.33,635.08,1528.38,0.48,693065.58,2953.0,0.33,150
29c.jpg,489.68,478.28,582.85,1451.32,1.29,735778.22,3041.05,0.21,150
29d.jpg,480.76,464.89,714.68,1482.69,0.01,702145.01,2971.05,0.25,150
29e.jpg,501.81,454.39,700.79,1488.84,0.01,716336.17,3005.83,0.42,150
29f.jpg,497.39,475.82,600.2,1452.67,2.96,743507.5,3057.79,0.29,150
29g.jpg,495.26,463.48,689.63,1442.53,2.97,721134.67,3012.8,0.35,150
29h.jpg,490.16,469.13,655.34,1348.0,0.45,722396.63,3014.04,0.29,150
29i.jpg,473.45,452.54,810.45,1285.34,1.73,673111.49,2909.47,0.29,150
29j.jpg,488.24,469.72,665.79,1292.42,1.92,720470.24,3009.78,0.27,150
30a.jpg,490.36,454.23,644.93,1310.13,2.04,699749.34,2968.61,0.38,180
30b.jpg,487.34,469.63,675.02,1236.22,0.29,719014.9,3006.67,0.27,180
30c.jpg,545.03,468.59,645.51,1334.57,3.08,802349.97,3188.91,0.51,180
30d.jpg,535.91,462.21,655.43,1448.13,3.1,778174.77,3139.95,0.51,180
30e.jpg,539.42,458.04,739.08,1447.86,3.09,776211.29,3138.83,0.53,180
30f.jpg,545.61,450.87,663.69,1440.76,3.11,772833.3,3137.62,0.56,180
30g.jpg,549.83,464.52,692.89,1437.71,0.22,802373.53,3192.29,0.54,180
30h.jpg,556.32,454.09,823.94,1427.76,0.02,793624.99,3182.42,0.58,180
30i.jpg,550.22,447.24,795.3,1384.86,2.96,773081.89,3141.96,0.58,180
30j.jpg,488.35,469.4,807.55,1337.82,2.38,720149.5,3009.15,0.28,180
30k.jpg,471.65,456.14,867.86,1317.94,0.66,675880.69,2914.95,0.25,180
31a.jpg,518.37,500.5,528.24,1361.66,0.62,815070.96,3201.13,0.26,200
31b.jpg,501.58,476.88,598.88,1284.66,0.24,751443.22,3074.4,0.31,200
31c.jpg,507.83,495.24,572.97,1359.9,2.02,790106.02,3151.37,0.22,200
31d.jpg,510.38,496.21,633.54,1348.16,0.98,795624.96,3162.45,0.23,200
31e.jpg,507.13,491.07,747.65,1356.24,0.48,782369.79,3136.14,0.25,200
31f.jpg,508.81,489.9,710.59,1312.39,0.87,783089.5,3137.82,0.27,200
31g.jpg,504.95,495.37,756.6,1358.01,1.63,785827.16,3142.67,0.19,200
31h.jpg,500.49,486.78,773.48,1377.53,0.11,765379.2,3101.74,0.23,200
31i.jpg,501.77,469.51,755.73,1334.18,2.49,740120.56,3052.22,0.35,200
31j.jpg,515.29,501.16,789.41,1290.77,1.37,811291.03,3193.42,0.23,200
31k.jpg,518.49,504.0,748.27,1338.83,1.36,820957.22,3212.41,0.23,200
31l.jpg,505.85,474.09,725.55,1383.03,2.35,753415.68,3079.39,0.35,200
32a.jpg,536.54,504.29,820.71,1458.02,1.72,850037.36,3270.67,0.34,240
32b.jpg,545.96,520.01,785.23,1472.46,2.42,891905.07,3349.33,0.3,240
32c.jpg,536.5,508.39,820.84,1504.36,3.13,856862.1,3283.19,0.32,240
32d.jpg,537.45,529.5,740.18,1541.28,2.33,894037.63,3351.98,0.17,240
32e.jpg,540.56,516.37,806.83,1576.18,1.54,876909.17,3320.88,0.3,240
32f.jpg,534.67,514.81,972.72,1606.34,1.77,864732.48,3297.33,0.27,240
32g.jpg,541.53,520.94,1010.76,1568.69,0.78,886255.11,3338.16,0.27,240
32h.jpg,534.63,523.91,934.55,1538.33,0.92,879952.85,3325.58,0.2,240
32i.jpg,549.39,527.94,978.85,1504.44,1.4,911202.41,3384.87,0.28,240
32j.jpg,533.45,504.11,935.84,1430.38,0.96,844824.63,3260.23,0.33,240
32k.jpg,547.18,515.31,963.74,1484.18,3.11,885825.16,3338.66,0.34,240
33a.jpg,535.82,476.78,565.29,1547.1,1.77,802580.04,3183.89,0.46,225
33b.jpg,551.19,487.1,577.16,1554.34,1.4,843471.55,3265.0,0.47,225
33c.jpg,540.28,477.08,594.93,1514.09,1.25,809760.16,3199.2,0.47,225
33d.jpg,546.74,495.67,593.53,1380.7,1.36,851377.0,3276.79,0.42,225
33e.jpg,537.59,508.01,656.98,1395.44,1.64,857978.01,3285.52,0.33,225
33f.jpg,558.47,468.64,623.71,1555.83,1.7,822226.77,3232.94,0.54,225
33g.jpg,537.23,525.61,651.69,1439.26,0.63,887094.45,3339.1,0.21,225
33h.jpg,530.39,514.95,773.1,1493.71,0.17,858042.56,3284.21,0.24,225
33i.jpg,530.15,514.99,772.46,1493.82,0.18,857724.43,3283.58,0.24,225
34a.jpg,480.69,472.62,882.19,1373.25,2.97,713707.39,2994.94,0.18,180
34b.jpg,479.41,463.15,762.82,1336.06,0.83,697552.79,2961.35,0.26,180
34c.jpg,474.16,466.16,827.26,1308.28,1.32,694393.08,2954.14,0.18,180
34d.jpg,471.2,466.61,804.79,1329.61,2.39,690738.43,2946.25,0.14,180
34e.jpg,478.76,472.07,935.76,1357.85,3.04,710015.34,2987.14,0.17,180
34f.jpg,488.28,460.62,828.11,1291.52,2.73,706584.88,2981.7,0.33,180
